CONTENT,DATE,AUTHOR,COMMENT_ID,CLASS
(S Like﻿/NN),2015-05-23T12:16:41.723000,Karol Martinez Restrepo Martinez,z12dsplrsvfauj5ej222hhnyyxzffreei,0
"(S
  (PERSON Shakira/NNP)
  you/PRP
  are/VBP
  so/RB
  beautiful/JJ
  ./.
  You/PRP
  are/VBP
  lovely/RB
  ,/,
  lively../VBZ
  We/PRP
  love/VBP
  you.﻿/RB)",2015-05-23T10:46:16.850000,Hidayet Özsoy,z12ps3yhzryuzlg4504cezaxkwrjx3cpkgg,0
(S (GPE GREAT/JJ) !/. !/. !/. ﻿/NN),2015-05-23T10:13:32.711000,Рустем Ахметов,z13lvdcijuj5znbge04cc1iawv3eezsbbjo,0
(S (PERSON Best/NNP) World/NNP Cup/NNP Song﻿/NNP),2015-05-23T09:50:45.142000,Orlando Saeroon,z13cgt0yjtnaxfivx23xx1iwgoymxhu5504,0
"(S
  Fuck/IN
  it/PRP
  was/VBD
  the/DT
  best/JJS
  ever/RB
  0687119038/CD
  nummber/NN
  of/IN
  patrik/NN
  kluivert/VB
  his/PRP$
  son/NN
  share/NN
  !/.
  ﻿/NN)",2015-05-23T08:57:27.240000,redouane najja,z123ydw50qjkfzm5s04cdlzziubxtz0ijfk,1
(S This/DT song/NN is/VBZ so/RB beauty/JJ),2015-05-23T08:55:07.512000,Manish Ray,z13bchrxcyruufz4004chdjrzobevxc45ug0k,0
"(S
  I/PRP
  heard/VBP
  this/DT
  when/WRB
  I/PRP
  was/VBD
  only/RB
  6/CD
  years/NNS
  old/JJ
  and/CC
  I/PRP
  still/RB
  love/VBP
  it﻿/NN)",2015-05-23T07:27:41.917000,Misako Detenamo,z12wwjbpsru3dnrkk22ec1qrjm2fzdmte,0
(S nice/JJ song﻿/NN),2015-05-23T07:12:18.941000,Naseeb Jan,z12zfrwpllnfh34pz04ccvurqymehl5jdmo0k,0
(S waka/NN waka/NN :/: -/: )/) :/: -/: )/) :/: -/: )/) ﻿/NN),2015-05-23T05:49:17.300000,Martis Zelvis,z13zibwb3vaczhraj04cct2hppnuwtbwjq00k,0
"(S
  Oh/UH
  my/PRP$
  god/NN
  go/VBP
  to/TO
  1/CD
  billion/CD
  of/IN
  replay/NN
  i/NN
  love/VBP
  shakira﻿/NN)",2015-05-23T03:50:04.006000,alejandro rojas,z12zujgautikhxpn122mixwjkwavuldmd,0
(S i/NN love/VBP her﻿/NN),2015-05-23T02:57:54.433000,Dunrell Pinder,z13aznjg2ojwjlknm23yjbt4uniuepuxs04,0
"(S
  I/PRP
  love/VBP
  this/DT
  song/NN
  &/CC
  amp/NN
  ;/:
  I/PRP
  love/VBP
  shakira/JJ
  &/CC
  lt/NN
  ;/:
  333♡♡♡♡♡♡♡♡♡♡♡《33☆☆☆﻿/CD)",2015-05-23T02:51:23.999000,Angie Vazquez,z12ijbn5grjidp3vj23psvhyjvv2djpol04,0
"(S
  (PERSON Yea/NNP)
  stil/VBD
  the/DT
  best/JJS
  WK/NN
  song/NN
  ever/RB
  </NNP
  br/NN
  //NNP
  >/NNP
  Thumbs/NNP
  up/IN
  of/IN
  you/PRP
  think/VBP
  the/DT
  same/JJ
  </NNP
  br/NN
  //NNP
  >/NNP
  ﻿/NN)",2015-05-22T21:46:43.778000,Hermen De Greef,z13wd3dwlrifgl3mj22vcdci0yiaubueb,1
(S I/PRP liked/VBD </JJ br/NN //NNP >/NNP ﻿/NN),2015-05-22T20:36:36.926000,bilal bilo,z13psdarpuzbjp1hh04cjfwgzonextlhf1w,0
(S I/PRP like/VBP this/DT song/NN ﻿/NN),2015-05-22T20:10:26.759000,twee gekkos,z13qitsgikv1szy2023jzjdg3pike1yw004,0
(S i/NN like/IN it/PRP :/: )/) ﻿/NN),2015-05-22T18:19:26.548000,Robin Turnbull,z13csdjytri2zxib404cf52g5szadlnbmf0,0
(S (GPE Waka/NNP) waka/NN !/. !/. !/. ﻿/NN),2015-05-22T13:23:20.077000,Jobs Ho 何祯喬,z12xdzogizvptt10e221cxqx2uvsslggp04,0
(S (GPE Amazing/NNP) song﻿/NN),2015-05-22T11:56:53.104000,Lucia Scarlet,z12jdvqjrquct3bdj22yizigauehxj4ew,0
(S (GPE Cool/NNP) song/NN ﻿/NN),2015-05-22T09:47:17.977000,Wiki Smolinska,z13ldttruqm1x1wsz23qcdlq4saefnkew,0
(S i/NN love/VBP u/NN shakira﻿/NN),2015-05-22T05:23:38.336000,black tiger,z13dfprydrvlvl4u323qy515dzzgtzeej,0
(S (GPE Waka/NNP) waka/NN ﻿/NN),2015-05-22T02:33:26.041000,Octavia W,z13oxvzqrzvyit00322jwtjo2tzqylhof04,0
(S this/DT song/NN sucks﻿/NN),2015-05-22T01:21:46.397000,Elena Macchiaverna,z13egzvw2peys54lo221i3zxjxucfbski,0
(S Lol/NNP I/PRP love/VBP this/DT song﻿/NN),2015-05-22T00:47:50.295000,The Emerald Minecraft,z13lgjxz2teyzdxmu23ze3ng1qmjgbsme,0
(S Shakira﻿/NN),2015-05-22T00:36:04.509000,Shakira Forever,z13qel3p2qaoexzhh04cjxniunrpzrtjro40k,0
"(S
  Subscribe/NNP
  my/PRP$
  channel/NN
  I/PRP
  RECORDING/VBP
  (ORGANIZATION FIFA/JJ)
  15/CD
  (ORGANIZATION GOALS/NNP)
  WATCH/NNP
  NOW/NNP
  :/:
  D﻿/NN)",2015-05-22T00:31:43.922000,AlabaGames,z134y1ki5svvwt43i23wz5kqsxmaettuu,1
(S (GPE Wow/NNP) .../: 5/CD years/NNS </JJ br/NN //NNP >/NNP ﻿/NN),2015-05-21T22:54:24.249000,Tillolo79,z12gsna4hquwjhkfd22udv3gtmjtjr5ta,0
"(S
  subscribe/NN
  to/TO
  me/PRP
  and/CC
  I/PRP
  wil/VBP
  subscribe/JJ
  to/TO
  you/PRP
  back﻿/VB)",2015-05-21T21:15:41.869000,Free Video Tv,z13chhog1nbldb2xp04cgtkxcx35z1djpf0,1
(S You/PRP best/JJS singer﻿/NN),2015-05-21T18:12:34.046000,Olda87 CZ,z13cdr2rzsjxxtmjj04cinebunydzthitmk0k,0
(S 5/CD years/NNS soon/RB !/. ﻿/NN),2015-05-21T16:29:03.583000,Дмитрий Гаврилов,z12rsvvxiwi0j5hat04ccbjg4kjtihhox5o,0
(S Like﻿/NN),2015-05-21T15:34:32.783000,Berthe Etale Bengue,z13fupk5zkfpjhnws04chl4w3zf0dnkrkl40k,0
(S (GPE Wanderfol/NNP) is/VBZ love/RBR or/CC miusic﻿/VB),2015-05-21T14:52:58.650000,liliana ciancio,z121fvtbjuq0endru04cfjfofknoyteh3jk,0
(S waka/NN waka﻿/NN),2015-05-21T14:51:22.565000,Diego Donzelli,z13wxxjz4ozfcjom122ushyqfru5uxlk5,0
(S (GPE BEST/NN) (ORGANIZATION SONG/NN) EVER/NNP X3333333333﻿/NNP),2015-05-21T14:08:41.338000,Debora Favacho (Debora Sparkle),z133ibkihkmaj3bfq22rilaxmp2yt54nb,0
"(S Very/RB pleasant/JJ to/TO hear/VB ,/, haha/NN ,/, good.﻿/NN)",2015-05-21T12:35:28.603000,林思鳳,z13pfdriymyhzlhwu04chlfgtprmdfbitzs0k,0
(S love/NN !/. !/. !/. !/. ﻿/NN),2015-05-21T08:19:31.099000,Mahya Roohi,z123eldrazr3wlyd222zitmg1y2jin1rf04,0
(S wow/NN),2015-05-21T08:00:58.240000,strong heart,z13tuhvy3vmwxbprk04ci35w5luiwfi4lgk,0
(S (GPE Waka/NNP) waka/NN eh/NN eh﻿/NN),2015-05-21T02:28:12.963000,Ec Martinez,z12zi5bjouv2tbalt23cvzbymuaayju5d04,0
(S (GPE Cutie/NNP) girl/NN and/CC beautiful/NN song/NN),2015-05-21T01:53:33.012000,Napoleon Maldia,z12uftdyclu0s1mbc04cffvjlrukxpl5zdg,0
(S Love/NNP you/PRP shkira﻿/VBP),2015-05-21T01:27:39.321000,Camila Rodrigues,z13ccr5putughnbke23ui3kg5mjvhzzyh04,0
"(S
  I/PRP
  believe/VBP
  that/IN
  soccer/NN
  promotes/VBZ
  terrorism/NN
  ./.
  Bad/NNP
  choice/NN
  ,/,
  Shakira.﻿/NNP)",2015-05-21T01:05:19.225000,Trollsif Stalin,z12muzijetuwf3qgm04ce1nafxvtj535ao40k,0
"(S
  I/PRP
  loved/VBD
  this/DT
  song/NN
  when/WRB
  I/PRP
  was/VBD
  in/IN
  my/PRP$
  teenage/NN
  years/NNS
  !/.
  ﻿/NN)",2015-05-21T00:04:37.489000,Ayano Hattori,z12kchhgyvetifahq04cez1gdnfhfltxvcg,0
(S (GPE Lip/NNP) synch/NN is/VBZ terrible﻿/JJ),2015-05-20T19:35:54.615000,John Wilkie,z13gut2zbtidsnbew23sylmaxrfxhrimv,0
"(S
  (PERSON Shakira/NNP)
  is/VBZ
  different/JJ
  :/:
  )/)
  She/PRP
  is/VBZ
  so/RB
  happy/JJ
  all/PDT
  the/DT
  time/NN
  and/CC
  she/PRP
  is/VBZ
  spending/VBG
  for/IN
  (PERSON Africa/NNP)
  :/:
  )/)
  </VBP
  br/JJ
  //NN
  >/IN
  She/PRP
  can/MD
  dance/VB
  ,/,
  sing/VBG
  and/CC
  she/PRP
  speaks/VBZ
  4/CD
  languages﻿/NN)",2015-05-20T17:20:19.177000,Lili♥,z12xi1iaory1jvmlu23xfrayazjrv3jlj,0
"(S
  (PERSON Gusttavo/NNP)
  (PERSON Lima/NNP Você/NNP)
  não/IN
  me/PRP
  conhece/VBP
  </JJ
  br/NN
  //NNP
  >/NNP
  Check/NNP
  out﻿/NN)",2015-05-20T17:15:30.741000,Lucas Bonini,z13fzxyw3q3bupy0w22oc3wrmu2qdtmu4,1
(S (GPE Best/NNP) world/NN cup/NN offical/JJ song﻿/NN),2015-05-20T16:53:38.768000,ibrahim kula,z13vuf3jnrncwzree22ac3sils25edx4h04,0
(S 5/CD years/NNS ago/RB damn/VBD ﻿/NNS),2015-05-20T14:56:07.374000,THE GAMER OF TOMORROW,z134htyq0xbgvvowg04cehpiox35d5chu1s,0
(S Very/RB nice/JJ),2015-05-20T14:47:02.884000,Basanagowda Policepatil,z12tuvbodnn5ipp3o22mxnarfnnrxbq4z04,0
"(S
  (GPE Help/NNP)
  shakira/VB
  &/CC
  #/#
  39/CD
  ;/:
  s/JJ
  waka/NN
  waka/NN
  be/VB
  the/DT
  first/JJ
  song/NN
  by/IN
  a/DT
  female/JJ
  artist/NN
  to/TO
  reach/VB
  1/CD
  billion/CD
  views./NNS
  </JJ
  br/NN
  //NNP
  >/NNP
  (/(
  dark/JJ
  horse/NN
  is/VBZ
  ahead/RB
  by/IN
  roughly/RB
  100/CD
  million/CD
  more/JJR
  views/NNS
  ,/,
  and/CC
  roar/NN
  has/VBZ
  only/RB
  50/CD
  million/CD
  more/JJR
  views/NNS
  )/)
  </VBP
  br/JJ
  //NNP
  >/NNP
  </VBZ
  a/DT
  href=/NN
  ''/''
  https/NN
  :/:
  //www.youtube.com/watch/NN
  ?/.
  v=pRpeEdMmmQ0/NN
  ''/''
  >/JJ
  https/NN
  :/:
  //www.youtube.com/watch/NN
  ?/.
  v=pRpeEdMmmQ0/JJ
  </NN
  /a/NNP
  >/NNP
  ﻿/NN)",2015-05-20T14:34:27.224000,Ruchira Naidu,z131uprw3qv4w5iou04cjbbgtvjedpoonvs0k,1
(S like/IN me﻿/NN),2015-05-20T10:06:29.780000,Play Now,z130ilq4jomxx1poy04cjvniyzbqjzrjpqc0k,0
"(S
  (ORGANIZATION SHAKIRA/NNP)
  (ORGANIZATION SONG/NNP)
  WAKA/NNP
  WAKA﻿/NNP)",2015-05-20T09:48:09.938000,vimal singhania,z12guhfqxzvgy3sxc04ccblrqxbmvperiqg0k,0
"(S
  So/RB
  underrated/JJ
  better/JJR
  </NN
  br/NN
  //NNP
  >/NNP
  Than/NNP
  Katy/NNP
  perry/NN
  :/:
  //NN
  but/CC
  in/IN
  not/RB
  saying/VBG
  (PERSON Katy/NNP)
  is/VBZ
  bad/JJ
  but/CC
  she/PRP
  has/VBZ
  no/DT
  meaning/NN
  to/TO
  her/PRP$
  songs/NNS
  ./.
  (PERSON Shakira/NNP)
  has/VBZ
  </VBN
  br/NNS
  //VBP
  >/JJ
  Meaningful/NNP
  songs/NNS
  these/DT
  are/VBP
  the/DT
  songs/NNS
  which/WDT
  bring/VBP
  memories/NNS
  and/CC
  vibe/NNP
  &/CC
  #/#
  39/CD
  ;/:
  s./NN
  I/PRP
  will/MD
  miss/VB
  it/PRP
  ./.
  </VB
  br/JJ
  //NNP
  >/NNP
  ﻿/NN)",2015-05-20T02:39:10.745000,Dara O,z12bf3fptyfkzh44n04cdbxbnyanujcy2u00k,0
"(S
  I/PRP
  love/VBP
  this/DT
  song/NN
  and/CC
  expect/VB
  the/DT
  World/NNP
  Cup/NNP
  .﻿/NN)",2015-05-20T02:24:46.417000,Samuel Hsu,z130g5myrnncvnns3225s5jqjkqwi5de2,0
(S (GPE Good/JJ) times/NNS .../: ﻿/NN),2015-05-20T01:41:33.711000,Matheus Ribeiro,z13zwzgpxmihuzumx23mxf2agufctlajp04,0
"(S
  It/PRP
  makes/VBZ
  me/PRP
  happy/JJ
  instantly/RB
  ,/,
  and/CC
  makes/VBZ
  me/PRP
  forgot/VBD
  everything/NN
  bad/JJ
  happening/VBG
  !/.
  ﻿/NN)",2015-05-20T00:57:56.444000,LiveLikeLien x,z13qfn5yusqoslnn222dutdw4yqmhzhej,0
"(S
  Love/VB
  this/DT
  song/NN
  so/RB
  much/JJ
  !/.
  One/CD
  of/IN
  my/PRP$
  faves/NNS
  !/.
  Xxx﻿/NN)",2015-05-20T00:57:28.965000,LiveLikeLien x,z12ivloo2snustjpe04cdbf5bknuudrxpdw,0
"(S
  (GPE Hi/NNP)
  ,/,
  nice/RB
  song/JJ
  (PERSON Shakira/NN)
  !/.
  (/(
  (PERSON Sorry/NNP)
  for/IN
  bad/JJ
  (GPE Brazilian/JJ)
  )/)
  ﻿/NN)",2015-05-19T23:29:31.994000,Kalle Eklund,z13oc3rzqy2pwxors04cflibxy2zutsakz40k,0
"(S
  (GPE BEST/NNP)
  (ORGANIZATION SONG/NN)
  !/.
  GO/NNP
  SHAKI/NNP
  :/:
  D﻿/NN)",2015-05-19T23:02:25.583000,Mohamed Anhari,z125trmyqrbaijwhf04cctobjlq4ixy4gz00k,0
"(S
  THIS/NNP
  IS/VBZ
  (ORGANIZATION SHIT/NNP)
  AND/NNP
  (ORGANIZATION SOOOOO/NNP)
  AUTOTUNED﻿/NNP)",2015-05-19T22:08:37.320000,SmokinBlue,z12binsaxx3yiti1322df3pgvmqgurgp104,0
(S .../: .I/NN stil/NN lisening/VBG this/DT :/: )/) ﻿/NN),2015-05-19T20:02:18.759000,Tomke Brate,z12nivexgtecgn3dd233jpupkve4gztnk,0
(S sexy/NN shakira﻿/NN),2015-05-19T19:12:17.614000,KILLER SVK,z13nshrbexf5xnur204cjvtimtu0xrnwm4o,0
(S I/PRP love/VBP you/PRP Shakiria/VBP !/. !/. !/. !/. !/. !/. ﻿/NN),2015-05-19T19:06:50.714000,LaiLa Steudle,z124dtzgsrbsw1kxh04cgpdjqlv3ghegsms0k,0
"(S
  (GPE Me/NN)
  and/CC
  my/PRP$
  aunt/NN
  love/VB
  this/DT
  song/NN
  !/.
  !/.
  !/.
  !/.
  !/.
  ﻿/NN)",2015-05-19T19:05:28.470000,LaiLa Steudle,z12uyzyjxtysunbmn235efxoisv3ena4q04,0
(S I/PRP subscribed/VBD it/PRP </NNP br/VBD //NNP >/NNP ﻿/NN),2015-05-18T22:19:53.735000,nosa bella,z12jxbfwpnr2u3g1z23sshzxdobre3x0f,1
"(S
  Check/VB
  out/RP
  this/DT
  playlist/NN
  on/IN
  (ORGANIZATION YouTube/NNP)
  </NNP
  br/NN
  //NNP
  >/NNP
  ﻿/NN)",2015-05-18T21:51:36.079000,C Williams,z13rv5wieu2fdnogl04cdl0bdmjuunpwcnk0k,1
"(S
  Top/JJ
  three/CD
  Shakira/NNP
  songs/NNS
  (/(
  my/PRP$
  choice/NN
  )/)
  </NN
  br/NN
  //NNP
  >/NNP
  </NNP
  br/NN
  //NNP
  >/NNP
  1-/JJ
  (PERSON Waka/NNP Waka/NNP)
  (/(
  it/PRP
  &/CC
  #/#
  39/CD
  ;/:
  s/JJ
  time/NN
  for/IN
  (GPE Africa/NNP)
  )/)
  </VBP
  br/JJ
  //NNP
  >/NNP
  </NNP
  br/NN
  //NNP
  >/NNP
  2-/CD
  Can/NNP
  &/CC
  #/#
  39/CD
  ;/:
  t/JJ
  remember/VB
  to/TO
  forget/VB
  you/PRP
  </VBP
  br/JJ
  //NNP
  >/NNP
  </NNP
  br/NN
  //NNP
  >/NNP
  3-/JJ
  (ORGANIZATION Empire/NNP)
  </NNP
  br/NN
  //NNP
  >/NNP
  </NNP
  br/NN
  //NNP
  >/NNP
  Like/IN
  this/DT
  comment/NN
  if/IN
  u/JJ
  like/IN
  (PERSON Shakira/NNP)
  ﻿/NN)",2015-05-16T11:33:22.322000,Lizle Productions,z12yhleh5k2lcxtr304chn2gatiwur3xhz40k,1
(S Check/VB out/RP this/DT video/NN on/IN YouTube/NN :/: ﻿/NN),2015-05-14T19:02:59.210000,gamila Khalil,z122tvoquqzuirdhu04cfbfznza2jt05juk0k,1
"(S
  Check/VB
  out/RP
  this/DT
  playlist/NN
  on/IN
  YouTube/NN
  :/:
  Central/JJ
  ﻿/NNS)",2015-05-12T11:48:27.242000,Nancy Kiragu,z13jgncbqw2cwjroj04cfxjisoyrsj2z4kw0k,1
"(S
  If/IN
  you/PRP
  could/MD
  take/VB
  time/NN
  &/CC
  amp/NN
  ;/:
  spare/VB
  a/DT
  min/NN
  to/TO
  read/VB
  this/DT
  ,/,
  then/RB
  thank/VB
  you/PRP
  ./.
  </VB
  br/JJ
  //NNP
  >/NNP
  </NNP
  br/NN
  //NNP
  >/NNP
  Im/NNP
  a/DT
  rapper/NN
  ,/,
  if/IN
  we/PRP
  &/CC
  #/#
  39/CD
  ;/:
  re/NN
  gon/NN
  na/TO
  be/VB
  honest/JJ
  theres/NNS
  thousands/NNS
  maybe/RB
  even/RB
  millions/NNS
  </VBP
  br/JJ
  //NNP
  >/NNP
  </NNP
  br/NN
  //NNP
  >/NNP
  of/IN
  those/DT
  in/IN
  the/DT
  world/NN
  but/CC
  not/RB
  too/RB
  many/JJ
  with/IN
  ambition/NN
  ,/,
  dedication/NN
  &/CC
  amp/NN
  ;/:
  passion./CC
  </VB
  br/NN
  //NNP
  >/NNP
  </NNP
  br/NN
  //NNP
  >/NNP
  I/PRP
  don/VBP
  &/CC
  #/#
  39/CD
  ;/:
  t/NNS
  have/VBP
  money/NN
  for/IN
  huge/JJ
  (ORGANIZATION YouTube/NNP)
  advertisements/NNS
  or/CC
  incredible/JJ
  music/NN
  videos/NN
  </NNP
  br/NN
  //NNP
  >/NNP
  </NNP
  br/NN
  //NNP
  >/NNP
  so/IN
  all/RB
  im/JJ
  left/VBN
  with/IN
  is/VBZ
  comments/NNS
  to/TO
  expose/VB
  my/PRP$
  music./NN
  </NNP
  br/NN
  //NNP
  >/NNP
  </NNP
  br/NN
  //NNP
  >/NNP
  If/IN
  you/PRP
  could/MD
  take/VB
  a/DT
  moment/NN
  and/CC
  give/VB
  me/PRP
  a/DT
  chance/NN
  ill/NN
  make/VBP
  you/PRP
  a/DT
  believer/NN
  </NNP
  br/NN
  //NNP
  >/NNP
  </NNP
  br/NN
  //NNP
  >/NN
  I/PRP
  would/MD
  love/VB
  ?/.
  nothing/NN
  more/JJR
  than/IN
  a/DT
  loyal/JJ
  following/VBG
  on/IN
  (ORGANIZATION YouTube/NNP)
  ./.
  For/IN
  anyone/NN
  who/WP
  </VBZ
  br/NN
  //NNP
  >/NNP
  </NNP
  br/NN
  //NNP
  >/NNP
  Reads/NNP
  this/DT
  could/MD
  you/PRP
  press/VB
  the/DT
  &/CC
  quot/NN
  ;/:
  (ORGANIZATION THUMBS/NNP)
  UP/NNP
  &/CC
  quot/NN
  ;/:
  others/NNS
  will/MD
  see/VB
  it./JJ
  </NNP
  br/NN
  //NNP
  >/NNP
  </NNP
  br/NN
  //NNP
  >/NNP
  Doing/NNP
  so/RB
  will/MD
  help/VB
  me/PRP
  push/VB
  closer/JJR
  to/TO
  my/PRP$
  dream/NN
  :/:
  )/)
  (PERSON Thank/NNP)
  You﻿/NNP)",2015-05-11T19:01:00.573000,RezAIIDay,z13ri55z2su3xp2v123ie1ywjn31zj0sl,1
(S please/VB visit/VB my/PRP$ channel﻿/NN),2015-05-09T16:51:31.436000,GALAXIAN HD,z13dhjwwakylwb1ed23vd1mpsmnju5n0o,1
(S (GPE Pleas/NNP) subscribe/NN my/PRP$ channel/NN GamezZMTA﻿/NN),2015-05-09T00:09:35.368000,‫انس الغامدي‬‎,z13lwva51nepgdxi404ceffbmqnfgje410c,1
(S (GPE Pleas/NNP) subscribe/NN my/PRP$ channel﻿/NN),2015-05-09T00:08:26.185000,GamezZ MTA,z13axdfy2v21eltyr04cib5jvzz3etij0g0,1
"(S
  (GPE Pleas/NNP)
  subscribe/NN
  (ORGANIZATION GamezZ/NNP)
  MTA/NNP
  my/PRP$
  channel/NN
  </NN
  br/NN
  //NNP
  >/NNP
  ﻿/NN)",2015-05-09T00:07:53.422000,joory amora,z12rvnaqcprqe1jmt23fynpy0ziidrrzg04,1
"(S
  cool/NN
  song/RB
  check/VB
  out/RP
  my/PRP$
  animal/JJ
  trafficking/NN
  petition./NN
  </NNP
  br/NN
  //NNP
  >/NNP
  </VBZ
  a/DT
  href=/NN
  ''/''
  http/NN
  :/:
  //www.thepetitionsite.com/387/433/550/stop-animal-trafficking//JJ
  ?/.
  cid=headerClick/NN
  ''/''
  >/JJ
  http/NN
  :/:
  //www.thepetitionsite.com/387/433/550/stop-animal-trafficking//JJ
  ?/.
  cid=headerClick/JJ
  </NN
  /a/NNP
  >/NNP
  ﻿/NN)",2015-05-08T20:28:10.938000,Simon Morales,z12nsvmo4yrifjeg504cfdvrhm2vt5p4wfg,1
(S Check/VB out/RP this/DT video/NN on/IN YouTube/NN :/: ﻿/NN),2015-05-08T01:52:42.291000,Felipe Browne,z13oxjdhkxzqyti1123rvxox2om4fpqqt04,1
"(S
  (GPE Subscribe/NNP)
  and/CC
  Win/NNP
  a/DT
  (ORGANIZATION CAP/NNP)
  </NNP
  br/NN
  //NNP
  >/NNP
  ☆☆☆☆☆﻿/NN)",2015-05-06T07:40:02.079000,CliP ArT shoW,z12ohx343rfzs3nmz22rfnzbkqvqtnxwt04,1
(S Check/VB out/RP this/DT playlist/NN on/IN YouTube/NN :/: ﻿/NN),2015-05-06T03:21:12.870000,Pauline Martinez,z13tgdxgmputf1xfk22jjzhqgpi4v3xo104,1
"(S
  Hey/NNP
  guys/NNS
  love/VBP
  this/DT
  but/CC
  check/VB
  out/RP
  this/DT
  girl/NN
  name/NN
  cause/NN
  she/PRP
  knows/VBZ
  how/WRB
  to/TO
  dance/VB
  so/RB
  search/VB
  up/RP
  ej/JJ
  ba/NN
  dancing.﻿/NN)",2015-05-03T17:20:32.978000,Hawa Bah,z13zhngyrsyeffkvf22cjvtofreiub1lp,1
"(S
  if/IN
  you/PRP
  want/VBP
  to/TO
  win/VB
  money/NN
  at/IN
  hopme/NN
  click/NN
  here/RB
  </VBZ
  a/DT
  href=/NN
  ''/''
  https/NN
  :/:
  //www.paidverts.com/ref/sihaam01/NN
  ''/''
  >/JJ
  https/NN
  :/:
  //www.paidverts.com/ref/sihaam01/JJ
  </NNP
  /a/NNP
  >/NNP
  it/PRP
  &/CC
  #/#
  39/CD
  ;/:
  s/JJ
  work/NN
  100/100﻿/CD)",2015-04-30T07:59:41.488000,Si Ham,z131i1xypyunynkci22ijfxr2tuaf1nav04,1
"(S
  i/NN
  am/VBP
  from/IN
  (GPE Brazil/NNP)
  please/NN
  subscribe/VB
  my/PRP$
  channel/NNS
  love/IN
  you/PRP
  all﻿/VBP)",2015-04-26T17:36:25.815000,GALAXIAN HD,z13asbvq1n2ttvptn23vd1mpsmnju5n0o,1
"(S
  Could/MD
  Spanish/VB
  people/NNS
  understand/VB
  this/DT
  ?/.
  </JJ
  br/NN
  //NNP
  >/NNP
  </NNP
  br/NN
  //NNP
  >/NNP
  Any/NNP
  way/NN
  &/CC
  #/#
  39/CD
  ;/:
  s/NN
  I/PRP
  how/WRB
  you/PRP
  doing/VBG
  subscribe/VB
  to/TO
  me/PRP
  I/PRP
  brake/VBP
  things/NNS
  </NNP
  br/NN
  //NNP
  >/NNP
  </NNP
  br/NN
  //NNP
  >/NNP
  -_-﻿/NN)",2015-04-25T19:54:03.298000,Robloxia Asap,z13szlz5sp2zw3fxc04cc3nbhlmjxnphivg0k,1
"(S
  PLEASSSSSSSSSSSSSSSS/NNP
  SUBSCRIBEEEEEEEEEE/NNP
  MY/NNP
  CHANNNNNNELLL/NNP
  PLZZ﻿/NNP)",2015-04-25T06:38:00.463000,How To,z133vdcgmrijgrhld22zst0i2nfnvdvxa04,1
(S Check/VB out/RP this/DT video/NN on/IN YouTube/NN :/: ﻿/NN),2015-04-23T10:14:34.527000,mariam shoja,z13twxvoxwz1f11pk04cij1b0zi1ifbhdno0k,1
"(S
  (GPE New/NNP)
  way/NN
  to/TO
  make/VB
  money/NN
  easily/RB
  and/CC
  spending/VBG
  20/CD
  minutes/NNS
  daily/RB
  --/:
  &/CC
  gt/NN
  ;/:
  </CC
  a/DT
  href=/NN
  ''/''
  https/NN
  :/:
  //www.paidverts.com/ref/Marius1533/NN
  ''/''
  >/JJ
  https/NN
  :/:
  //www.paidverts.com/ref/Marius1533/JJ
  </NNP
  /a/NNP
  >/NNP
  ﻿/NN)",2015-04-23T09:27:06.888000,Marius Dima,z134zb2xvybxwt54s04cexswtliatpbqxjs,1
(S There/EX are/VBP beautiful/JJ songs/NNS please/NN subscribe﻿/NN),2015-04-23T08:08:38.925000,Jet Lee,z12gj5gi4leawfcni225jty5wzvecj53m,1
"(S
  Can/MD
  this/DT
  channel/VB
  get/VB
  500+/CD
  subscribers/NNS
  ?/.
  You/PRP
  can/MD
  make/VB
  that/DT
  happen/NN
  :/:
  D﻿/NN)",2015-04-22T17:36:57.326000,500 Subscribers with no videos?,z13eupqxoyr2jf4xm04cetijyrjezfxovgw,1
